var,year,geo,nat,label,n
regnet,2022,GTM,UMI,United States Minor Outlying Islands,0
regnet,2022,GTM,URY,Uruguay,98
regnet,2022,GTM,USA,United States,-3592
regnet,2022,GTM,UZB,Uzbekistan,1
regnet,2022,GTM,VAT,Holy See,2
regnet,2022,GTM,VCT,Saint Vincent and the Grenadines,3
regnet,2022,GTM,VEN,Bolivarian Republic of Venezuela,-891
regnet,2022,GTM,VGB,British Virgin Islands,0
regnet,2022,GTM,VIR,United States Virgin Islands,0
regnet,2022,GTM,VNM,Viet Nam,3
regnet,2022,GTM,VUT,Vanuatu,0
regnet,2022,GTM,WLF,Wallis and Futuna Islands,0
regnet,2022,GTM,WSM,Samoa,0
regnet,2022,GTM,XKX,Kosovo (SCR 1244),0
regnet,2022,GTM,YEM,Yemen,0
regnet,2022,GTM,YUG,NA,0
regnet,2022,GTM,ZAF,South Africa,51
regnet,2022,GTM,ZMB,Zambia,0
regnet,2022,GTM,ZWE,Zimbabwe,0
regnet,2022,HND,ABW,Aruba,0
regnet,2022,HND,AFG,Afghanistan,0
regnet,2022,HND,AGO,Angola,0
regnet,2022,HND,AIA,Anguilla,0
regnet,2022,HND,ALA,Åland Islands,0
regnet,2022,HND,ALB,Albania,0
regnet,2022,HND,AND,Andorra,0
regnet,2022,HND,ARE,United Arab Emirates,0
regnet,2022,HND,ARG,Argentina,-1165
regnet,2022,HND,ARM,Armenia,0
regnet,2022,HND,ASM,American Samoa,0
regnet,2022,HND,ATA,Antarctica,0
regnet,2022,HND,ATG,Antigua and Barbuda,0
regnet,2022,HND,AUS,Australia,143
regnet,2022,HND,AUT,Austria,50
regnet,2022,HND,AZE,Azerbaijan,0
regnet,2022,HND,BDI,Burundi,0
regnet,2022,HND,BEL,Belgium,18
regnet,2022,HND,BEN,Benin,0
regnet,2022,HND,BFA,Burkina Faso,0
regnet,2022,HND,BGD,Bangladesh,0
regnet,2022,HND,BGR,Bulgaria,0
regnet,2022,HND,BHR,Bahrain,0
regnet,2022,HND,BHS,Bahamas,0
regnet,2022,HND,BIH,Bosnia and Herzegovina,0
regnet,2022,HND,BLR,Belarus,0
regnet,2022,HND,BLZ,Belize,451
regnet,2022,HND,BMU,Bermuda,0
regnet,2022,HND,BOL,Plurinational State of Bolivia,-40
regnet,2022,HND,BRA,Brazil,312
regnet,2022,HND,BRB,Barbados,0
regnet,2022,HND,BRN,Brunei Darussalam,0
regnet,2022,HND,BTN,Bhutan,0
regnet,2022,HND,BVT,Bouvet Island,0
regnet,2022,HND,BWA,Botswana,0
regnet,2022,HND,CAF,Central African Republic,0
regnet,2022,HND,CAN,Canada,1649
regnet,2022,HND,CCK,Cocos (Keeling) Islands,0
regnet,2022,HND,CHE,Switzerland,113
regnet,2022,HND,CHL,Chile,118
regnet,2022,HND,CHN,China,257
regnet,2022,HND,CIV,Côte d’Ivoire,0
regnet,2022,HND,CMR,Cameroon,0
regnet,2022,HND,COD,Democratic Republic of the Congo,0
regnet,2022,HND,COG,Republic of the Congo,0
regnet,2022,HND,COK,Cook Islands,0
regnet,2022,HND,COL,Colombia,338
regnet,2022,HND,COM,Comoros,0
regnet,2022,HND,CPV,Cabo Verde,0
regnet,2022,HND,CRI,Costa Rica,287
regnet,2022,HND,CSK,NA,0
regnet,2022,HND,CUB,Cuba,823
regnet,2022,HND,CUW,Curaçao,0
regnet,2022,HND,CXR,Christmas Island,0
regnet,2022,HND,CYM,Cayman Islands,-265
regnet,2022,HND,CYP,Cyprus,0
regnet,2022,HND,CZE,Czechia,-11
regnet,2022,HND,DEU,Germany,59
regnet,2022,HND,DJI,Djibouti,0
regnet,2022,HND,DMA,Dominica,0
regnet,2022,HND,DNK,Denmark,-59
regnet,2022,HND,DOM,Dominican Republic,884
regnet,2022,HND,DZA,Algeria,0
regnet,2022,HND,ECU,Ecuador,6604
regnet,2022,HND,EGY,Egypt,0
regnet,2022,HND,ERI,Eritrea,0
regnet,2022,HND,ESH,Western Sahara,0
regnet,2022,HND,ESP,Spain,80
regnet,2022,HND,EST,Estonia,0
regnet,2022,HND,ETH,Ethiopia,0
regnet,2022,HND,FIN,Finland,0
regnet,2022,HND,FJI,Fiji,0
regnet,2022,HND,FRA,France,60
regnet,2022,HND,FRO,Faroe Islands,0
regnet,2022,HND,FSM,Federated States of Micronesia,0
regnet,2022,HND,GAB,Gabon,0
regnet,2022,HND,GBR,United Kingdom,81
regnet,2022,HND,GEO,Georgia,0
regnet,2022,HND,GGY,Guernsey,0
regnet,2022,HND,GHA,Ghana,0
regnet,2022,HND,GIB,Gibraltar,0
regnet,2022,HND,GIN,Guinea,0
regnet,2022,HND,GLP,Guadeloupe,0
regnet,2022,HND,GMB,Gambia,0
regnet,2022,HND,GNB,Guinea-Bissau,0
regnet,2022,HND,GNQ,Equatorial Guinea,0
regnet,2022,HND,GRC,Greece,0
regnet,2022,HND,GRD,Grenada,0
regnet,2022,HND,GRL,Greenland,0
regnet,2022,HND,GTM,Guatemala,3783
regnet,2022,HND,GUF,French Guiana,0
regnet,2022,HND,GUM,Guam,0
regnet,2022,HND,GUY,Guyana,0
regnet,2022,HND,HKG,"Hong Kong SAR, China",0
regnet,2022,HND,HMD,Heard Island and McDonald Islands,0
regnet,2022,HND,HND,Honduras,0
regnet,2022,HND,HRV,Croatia,0
regnet,2022,HND,HTI,Haiti,0
regnet,2022,HND,HUN,Hungary,0
regnet,2022,HND,IDN,Indonesia,0
regnet,2022,HND,IMN,Isle of Man,0
regnet,2022,HND,IND,India,206
regnet,2022,HND,IOT,British Indian Ocean Territory,0
regnet,2022,HND,IRL,Ireland,18
regnet,2022,HND,IRN,Islamic Republic of Iran,0
regnet,2022,HND,IRQ,Iraq,0
regnet,2022,HND,ISL,Iceland,0
regnet,2022,HND,ISR,Israel,-1828
regnet,2022,HND,ITA,Italy,5
regnet,2022,HND,JAM,Jamaica,0
regnet,2022,HND,JEY,Jersey,0
regnet,2022,HND,JOR,Jordan,0
regnet,2022,HND,JPN,Japan,92
regnet,2022,HND,KAZ,Kazakhstan,0
regnet,2022,HND,KEN,Kenya,0
regnet,2022,HND,KGZ,Kyrgyzstan,0
regnet,2022,HND,KHM,Cambodia,0
regnet,2022,HND,KIR,Kiribati,0
regnet,2022,HND,KNA,Saint Kitts and Nevis,0
regnet,2022,HND,KOR,Republic of Korea,-129
regnet,2022,HND,KWT,Kuwait,0
regnet,2022,HND,LAO,Lao People's Democratic Republic,0
regnet,2022,HND,LBN,Lebanon,0
regnet,2022,HND,LBR,Liberia,0
regnet,2022,HND,LBY,Libya,0
regnet,2022,HND,LCA,Saint Lucia,0
regnet,2022,HND,LIE,Liechtenstein,0
regnet,2022,HND,LKA,Sri Lanka,0
regnet,2022,HND,LSO,Lesotho,0
regnet,2022,HND,LTU,Lithuania,0
regnet,2022,HND,LUX,Luxembourg,0
regnet,2022,HND,LVA,Latvia,0
regnet,2022,HND,MAC,"Macao SAR, China",0
regnet,2022,HND,MAR,Morocco,0
regnet,2022,HND,MCO,Monaco,0
regnet,2022,HND,MDA,Republic of Moldova,0
regnet,2022,HND,MDG,Madagascar,0
regnet,2022,HND,MDV,Maldives,0
regnet,2022,HND,MEX,Mexico,429
regnet,2022,HND,MHL,Marshall Islands,0
regnet,2022,HND,MKD,North Macedonia,0
regnet,2022,HND,MLI,Mali,0
regnet,2022,HND,MLT,Malta,0
regnet,2022,HND,MMR,Myanmar,0
regnet,2022,HND,MNE,Montenegro,0
regnet,2022,HND,MNG,Mongolia,0
regnet,2022,HND,MNP,Northern Mariana Islands,0
regnet,2022,HND,MOZ,Mozambique,0
regnet,2022,HND,MRT,Mauritania,0
regnet,2022,HND,MSR,Montserrat,0
regnet,2022,HND,MTQ,Martinique,0
regnet,2022,HND,MUS,Mauritius,0
regnet,2022,HND,MWI,Malawi,0
regnet,2022,HND,MYS,Malaysia,0
regnet,2022,HND,MYT,Mayotte,0
regnet,2022,HND,NAM,Namibia,0
regnet,2022,HND,NCL,New Caledonia,0
regnet,2022,HND,NER,Niger,0
regnet,2022,HND,NFK,Norfolk Island,0
regnet,2022,HND,NGA,Nigeria,0
regnet,2022,HND,NIC,Nicaragua,22569
regnet,2022,HND,NIU,Niue,0
regnet,2022,HND,NLD,Kingdom of the Netherlands,15
regnet,2022,HND,NOR,Norway,0
regnet,2022,HND,NPL,Nepal,0
regnet,2022,HND,NRU,Nauru,0
regnet,2022,HND,NZL,New Zealand,-24
regnet,2022,HND,OMN,Oman,0
regnet,2022,HND,OOO,Unknown,2277
regnet,2022,HND,PAK,Pakistan,0
regnet,2022,HND,PAN,Panama,92
regnet,2022,HND,PCN,Pitcairn,0
regnet,2022,HND,PER,Peru,113
regnet,2022,HND,PHL,Philippines,-80
regnet,2022,HND,PLW,Palau,0
regnet,2022,HND,PNG,Papua New Guinea,0
regnet,2022,HND,POL,Poland,-118
regnet,2022,HND,PRI,Puerto Rico,0
regnet,2022,HND,PRK,Democratic People's Republic of Korea,0
regnet,2022,HND,PRT,Portugal,-53
regnet,2022,HND,PRY,Paraguay,0
regnet,2022,HND,PSE,Occupied Palestinian Territory,0
regnet,2022,HND,PYF,French Polynesia,0
regnet,2022,HND,QAT,Qatar,0
regnet,2022,HND,REU,Réunion,0
regnet,2022,HND,ROU,Romania,0
regnet,2022,HND,RUS,Russian Federation,0
regnet,2022,HND,RWA,Rwanda,0
regnet,2022,HND,SAU,Saudi Arabia,0
regnet,2022,HND,SCG,NA,0
regnet,2022,HND,SDN,Sudan,0
regnet,2022,HND,SEN,Senegal,0
regnet,2022,HND,SGP,Singapore,0
regnet,2022,HND,SGS,South Georgia and the South Sandwich Islands,0
regnet,2022,HND,SLB,Solomon Islands,0
regnet,2022,HND,SLE,Sierra Leone,0
regnet,2022,HND,SLV,El Salvador,4591
regnet,2022,HND,SMR,San Marino,0
regnet,2022,HND,SOM,Somalia,0
regnet,2022,HND,SRB,Serbia,0
regnet,2022,HND,SSD,South Sudan,0
regnet,2022,HND,STP,São Tomé and Príncipe,0
regnet,2022,HND,SUR,Suriname,0
regnet,2022,HND,SVK,Slovakia,0
regnet,2022,HND,SVN,Slovenia,0
regnet,2022,HND,SWE,Sweden,78
regnet,2022,HND,SWZ,Eswatini,0
regnet,2022,HND,SXM,Sint Maarten (Dutch part),0
regnet,2022,HND,SYC,Seychelles,0
regnet,2022,HND,SYR,Syrian Arab Republic,0
regnet,2022,HND,TCA,Turks and Caicos Islands,0
regnet,2022,HND,TCD,Chad,0
regnet,2022,HND,TGO,Togo,0
regnet,2022,HND,THA,Thailand,0
regnet,2022,HND,TJK,Tajikistan,0
regnet,2022,HND,TKL,Tokelau,0
regnet,2022,HND,TKM,Turkmenistan,0
regnet,2022,HND,TLS,Timor-Leste,0
regnet,2022,HND,TON,Tonga,0
regnet,2022,HND,TTO,Trinidad and Tobago,0
regnet,2022,HND,TUN,Tunisia,0
regnet,2022,HND,TUR,Türkiye,-2
regnet,2022,HND,TUV,Tuvalu,0
regnet,2022,HND,TWN,Taiwan,-23
regnet,2022,HND,TZA,United Republic of Tanzania,0
regnet,2022,HND,UGA,Uganda,0
regnet,2022,HND,UKR,Ukraine,-28
regnet,2022,HND,UMI,United States Minor Outlying Islands,0
regnet,2022,HND,URY,Uruguay,-59
regnet,2022,HND,USA,United States,-877
regnet,2022,HND,UZB,Uzbekistan,0
regnet,2022,HND,VAT,Holy See,0
regnet,2022,HND,VCT,Saint Vincent and the Grenadines,0
regnet,2022,HND,VEN,Bolivarian Republic of Venezuela,72
regnet,2022,HND,VGB,British Virgin Islands,0
regnet,2022,HND,VIR,United States Virgin Islands,0
regnet,2022,HND,VNM,Viet Nam,0
regnet,2022,HND,VUT,Vanuatu,0
regnet,2022,HND,WLF,Wallis and Futuna Islands,0
regnet,2022,HND,WSM,Samoa,0
regnet,2022,HND,XKX,Kosovo (SCR 1244),0
regnet,2022,HND,YEM,Yemen,0
regnet,2022,HND,YUG,NA,0
regnet,2022,HND,ZAF,South Africa,0
regnet,2022,HND,ZMB,Zambia,0
regnet,2022,HND,ZWE,Zimbabwe,0
regnet,2022,MEX,ABW,Aruba,0
regnet,2022,MEX,AFG,Afghanistan,1826
regnet,2022,MEX,AGO,Angola,1596
regnet,2022,MEX,AIA,Anguilla,0
regnet,2022,MEX,ALA,Åland Islands,0
regnet,2022,MEX,ALB,Albania,1917
regnet,2022,MEX,AND,Andorra,433
regnet,2022,MEX,ARE,United Arab Emirates,753
regnet,2022,MEX,ARG,Argentina,319806
regnet,2022,MEX,ARM,Armenia,5094
regnet,2022,MEX,ASM,American Samoa,4
regnet,2022,MEX,ATA,Antarctica,0
regnet,2022,MEX,ATG,Antigua and Barbuda,312
regnet,2022,MEX,AUS,Australia,45958
regnet,2022,MEX,AUT,Austria,29318
regnet,2022,MEX,AZE,Azerbaijan,1034
regnet,2022,MEX,BDI,Burundi,52
regnet,2022,MEX,BEL,Belgium,50218
regnet,2022,MEX,BEN,Benin,169
regnet,2022,MEX,BFA,Burkina Faso,398
regnet,2022,MEX,BGD,Bangladesh,2564
regnet,2022,MEX,BGR,Bulgaria,7743
regnet,2022,MEX,BHR,Bahrain,155
regnet,2022,MEX,BHS,Bahamas,1588
regnet,2022,MEX,BIH,Bosnia and Herzegovina,1253
regnet,2022,MEX,BLR,Belarus,4641
regnet,2022,MEX,BLZ,Belize,433306
regnet,2022,MEX,BMU,Bermuda,210
regnet,2022,MEX,BOL,Plurinational State of Bolivia,37158
regnet,2022,MEX,BRA,Brazil,288693
regnet,2022,MEX,BRB,Barbados,757
regnet,2022,MEX,BRN,Brunei Darussalam,14
regnet,2022,MEX,BTN,Bhutan,31
regnet,2022,MEX,BVT,Bouvet Island,0
regnet,2022,MEX,BWA,Botswana,97
regnet,2022,MEX,CAF,Central African Republic,10
regnet,2022,MEX,CAN,Canada,1788439
regnet,2022,MEX,CCK,Cocos (Keeling) Islands,3
regnet,2022,MEX,CHE,Switzerland,54114
regnet,2022,MEX,CHL,Chile,198206
regnet,2022,MEX,CHN,China,91909
regnet,2022,MEX,CIV,Côte d’Ivoire,557
regnet,2022,MEX,CMR,Cameroon,1694
regnet,2022,MEX,COD,Democratic Republic of the Congo,412
regnet,2022,MEX,COG,Republic of the Congo,415
regnet,2022,MEX,COK,Cook Islands,1
regnet,2022,MEX,COL,Colombia,871460
regnet,2022,MEX,COM,Comoros,11
regnet,2022,MEX,CPV,Cabo Verde,304
regnet,2022,MEX,CRI,Costa Rica,173159
regnet,2022,MEX,CSK,NA,0
regnet,2022,MEX,CUB,Cuba,145823
regnet,2022,MEX,CUW,Curaçao,0
regnet,2022,MEX,CXR,Christmas Island,1
regnet,2022,MEX,CYM,Cayman Islands,26
regnet,2022,MEX,CYP,Cyprus,928
regnet,2022,MEX,CZE,Czechia,18880
regnet,2022,MEX,DEU,Germany,255848
regnet,2022,MEX,DJI,Djibouti,6
regnet,2022,MEX,DMA,Dominica,274
regnet,2022,MEX,DNK,Denmark,25824
regnet,2022,MEX,DOM,Dominican Republic,37944
regnet,2022,MEX,DZA,Algeria,1053
regnet,2022,MEX,ECU,Ecuador,83656
regnet,2022,MEX,EGY,Egypt,3698
regnet,2022,MEX,ERI,Eritrea,455
regnet,2022,MEX,ESH,Western Sahara,14
regnet,2022,MEX,ESP,Spain,371210
regnet,2022,MEX,EST,Estonia,4607
regnet,2022,MEX,ETH,Ethiopia,989
regnet,2022,MEX,FIN,Finland,9624
regnet,2022,MEX,FJI,Fiji,247
regnet,2022,MEX,FRA,France,300834
regnet,2022,MEX,FRO,Faroe Islands,4
regnet,2022,MEX,FSM,Federated States of Micronesia,136
regnet,2022,MEX,GAB,Gabon,99
regnet,2022,MEX,GBR,United Kingdom,572748
regnet,2022,MEX,GEO,Georgia,7742
regnet,2022,MEX,GGY,Guernsey,0
regnet,2022,MEX,GHA,Ghana,2131
regnet,2022,MEX,GIB,Gibraltar,0
regnet,2022,MEX,GIN,Guinea,552
regnet,2022,MEX,GLP,Guadeloupe,1
regnet,2022,MEX,GMB,Gambia,135
regnet,2022,MEX,GNB,Guinea-Bissau,32
regnet,2022,MEX,GNQ,Equatorial Guinea,45
regnet,2022,MEX,GRC,Greece,7251
regnet,2022,MEX,GRD,Grenada,281
regnet,2022,MEX,GRL,Greenland,0
regnet,2022,MEX,GTM,Guatemala,1376548
regnet,2022,MEX,GUF,French Guiana,2
regnet,2022,MEX,GUM,Guam,4
regnet,2022,MEX,GUY,Guyana,1186
regnet,2022,MEX,HKG,"Hong Kong SAR, China",1481
regnet,2022,MEX,HMD,Heard Island and McDonald Islands,0
regnet,2022,MEX,HND,Honduras,52096
regnet,2022,MEX,HRV,Croatia,5130
regnet,2022,MEX,HTI,Haiti,19482
regnet,2022,MEX,HUN,Hungary,15786
regnet,2022,MEX,IDN,Indonesia,3377
regnet,2022,MEX,IMN,Isle of Man,0
regnet,2022,MEX,IND,India,112082
regnet,2022,MEX,IOT,British Indian Ocean Territory,2
regnet,2022,MEX,IRL,Ireland,34615
regnet,2022,MEX,IRN,Islamic Republic of Iran,6766
regnet,2022,MEX,IRQ,Iraq,727
regnet,2022,MEX,ISL,Iceland,1911
regnet,2022,MEX,ISR,Israel,54258
regnet,2022,MEX,ITA,Italy,126522
regnet,2022,MEX,JAM,Jamaica,16690
regnet,2022,MEX,JEY,Jersey,0
regnet,2022,MEX,JOR,Jordan,1433
regnet,2022,MEX,JPN,Japan,55819
regnet,2022,MEX,KAZ,Kazakhstan,2524
regnet,2022,MEX,KEN,Kenya,1723
regnet,2022,MEX,KGZ,Kyrgyzstan,1394
regnet,2022,MEX,KHM,Cambodia,189
regnet,2022,MEX,KIR,Kiribati,12
regnet,2022,MEX,KNA,Saint Kitts and Nevis,212
regnet,2022,MEX,KOR,Republic of Korea,66562
regnet,2022,MEX,KWT,Kuwait,1116
regnet,2022,MEX,LAO,Lao People's Democratic Republic,60
regnet,2022,MEX,LBN,Lebanon,2766
regnet,2022,MEX,LBR,Liberia,381
regnet,2022,MEX,LBY,Libya,153
regnet,2022,MEX,LCA,Saint Lucia,404
regnet,2022,MEX,LIE,Liechtenstein,244
regnet,2022,MEX,LKA,Sri Lanka,1048
regnet,2022,MEX,LSO,Lesotho,14
regnet,2022,MEX,LTU,Lithuania,8908
regnet,2022,MEX,LUX,Luxembourg,2273
regnet,2022,MEX,LVA,Latvia,3866
regnet,2022,MEX,MAC,"Macao SAR, China",28
regnet,2022,MEX,MAR,Morocco,3618
regnet,2022,MEX,MCO,Monaco,111
regnet,2022,MEX,MDA,Republic of Moldova,1887
regnet,2022,MEX,MDG,Madagascar,82
regnet,2022,MEX,MDV,Maldives,10
regnet,2022,MEX,MEX,Mexico,0
regnet,2022,MEX,MHL,Marshall Islands,72
regnet,2022,MEX,MKD,North Macedonia,1147
regnet,2022,MEX,MLI,Mali,277
regnet,2022,MEX,MLT,Malta,691
regnet,2022,MEX,MMR,Myanmar,295
regnet,2022,MEX,MNE,Montenegro,323
regnet,2022,MEX,MNG,Mongolia,594
regnet,2022,MEX,MNP,Northern Mariana Islands,0
regnet,2022,MEX,MOZ,Mozambique,97
regnet,2022,MEX,MRT,Mauritania,841
regnet,2022,MEX,MSR,Montserrat,1
regnet,2022,MEX,MTQ,Martinique,0
regnet,2022,MEX,MUS,Mauritius,289
regnet,2022,MEX,MWI,Malawi,111
regnet,2022,MEX,MYS,Malaysia,4274
regnet,2022,MEX,MYT,Mayotte,0
regnet,2022,MEX,NAM,Namibia,120
regnet,2022,MEX,NCL,New Caledonia,6
regnet,2022,MEX,NER,Niger,63
regnet,2022,MEX,NFK,Norfolk Island,0
regnet,2022,MEX,NGA,Nigeria,7522
regnet,2022,MEX,NIC,Nicaragua,86536
regnet,2022,MEX,NIU,Niue,4
regnet,2022,MEX,NLD,Kingdom of the Netherlands,114439
regnet,2022,MEX,NOR,Norway,12964
regnet,2022,MEX,NPL,Nepal,2851
regnet,2022,MEX,NRU,Nauru,3
regnet,2022,MEX,NZL,New Zealand,9896
regnet,2022,MEX,OMN,Oman,259
regnet,2022,MEX,OOO,Unknown,88341
regnet,2022,MEX,PAK,Pakistan,4052
regnet,2022,MEX,PAN,Panama,51206
regnet,2022,MEX,PCN,Pitcairn,1
regnet,2022,MEX,PER,Peru,320420
regnet,2022,MEX,PHL,Philippines,19432
regnet,2022,MEX,PLW,Palau,59
regnet,2022,MEX,PNG,Papua New Guinea,16
regnet,2022,MEX,POL,Poland,67529
regnet,2022,MEX,PRI,Puerto Rico,0
regnet,2022,MEX,PRK,Democratic People's Republic of Korea,87
regnet,2022,MEX,PRT,Portugal,61046
regnet,2022,MEX,PRY,Paraguay,16931
regnet,2022,MEX,PSE,Occupied Palestinian Territory,351
regnet,2022,MEX,PYF,French Polynesia,0
regnet,2022,MEX,QAT,Qatar,194
regnet,2022,MEX,REU,Réunion,3
regnet,2022,MEX,ROU,Romania,22493
regnet,2022,MEX,RUS,Russian Federation,90794
regnet,2022,MEX,RWA,Rwanda,154
regnet,2022,MEX,SAU,Saudi Arabia,2217
regnet,2022,MEX,SCG,NA,0
regnet,2022,MEX,SDN,Sudan,133
regnet,2022,MEX,SEN,Senegal,1658
regnet,2022,MEX,SGP,Singapore,3960
regnet,2022,MEX,SGS,South Georgia and the South Sandwich Islands,0
regnet,2022,MEX,SLB,Solomon Islands,6
regnet,2022,MEX,SLE,Sierra Leone,250
regnet,2022,MEX,SLV,El Salvador,93165
regnet,2022,MEX,SMR,San Marino,73
regnet,2022,MEX,SOM,Somalia,631
regnet,2022,MEX,SRB,Serbia,4472
regnet,2022,MEX,SSD,South Sudan,0
regnet,2022,MEX,STP,São Tomé and Príncipe,3
regnet,2022,MEX,SUR,Suriname,260
regnet,2022,MEX,SVK,Slovakia,9747
regnet,2022,MEX,SVN,Slovenia,4652
regnet,2022,MEX,SWE,Sweden,30689
regnet,2022,MEX,SWZ,Eswatini,162
regnet,2022,MEX,SXM,Sint Maarten (Dutch part),0
regnet,2022,MEX,SYC,Seychelles,29
regnet,2022,MEX,SYR,Syrian Arab Republic,884
regnet,2022,MEX,TCA,Turks and Caicos Islands,37
regnet,2022,MEX,TCD,Chad,21
regnet,2022,MEX,TGO,Togo,182
regnet,2022,MEX,THA,Thailand,2643
regnet,2022,MEX,TJK,Tajikistan,431
regnet,2022,MEX,TKL,Tokelau,3
regnet,2022,MEX,TKM,Turkmenistan,91
regnet,2022,MEX,TLS,Timor-Leste,4
regnet,2022,MEX,TON,Tonga,42
regnet,2022,MEX,TTO,Trinidad and Tobago,6841
regnet,2022,MEX,TUN,Tunisia,1698
regnet,2022,MEX,TUR,Türkiye,38156
regnet,2022,MEX,TUV,Tuvalu,3
regnet,2022,MEX,TWN,Taiwan,7510
regnet,2022,MEX,TZA,United Republic of Tanzania,336
regnet,2022,MEX,UGA,Uganda,351
regnet,2022,MEX,UKR,Ukraine,51287
regnet,2022,MEX,UMI,United States Minor Outlying Islands,0
regnet,2022,MEX,URY,Uruguay,39270
regnet,2022,MEX,USA,United States,14841247
regnet,2022,MEX,UZB,Uzbekistan,3974
regnet,2022,MEX,VAT,Holy See,24
regnet,2022,MEX,VCT,Saint Vincent and the Grenadines,273
regnet,2022,MEX,VEN,Bolivarian Republic of Venezuela,199421
regnet,2022,MEX,VGB,British Virgin Islands,60
regnet,2022,MEX,VIR,United States Virgin Islands,1
regnet,2022,MEX,VNM,Viet Nam,6296
regnet,2022,MEX,VUT,Vanuatu,17
regnet,2022,MEX,WLF,Wallis and Futuna Islands,1
regnet,2022,MEX,WSM,Samoa,22
regnet,2022,MEX,XKX,Kosovo (SCR 1244),0
regnet,2022,MEX,YEM,Yemen,154
regnet,2022,MEX,YUG,NA,0
regnet,2022,MEX,ZAF,South Africa,7389
regnet,2022,MEX,ZMB,Zambia,185
regnet,2022,MEX,ZWE,Zimbabwe,738
regnet,2022,PAN,ABW,Aruba,0
regnet,2022,PAN,AFG,Afghanistan,0
regnet,2022,PAN,AGO,Angola,0
regnet,2022,PAN,AIA,Anguilla,0
regnet,2022,PAN,ALA,Åland Islands,0
regnet,2022,PAN,ALB,Albania,0
regnet,2022,PAN,AND,Andorra,0
regnet,2022,PAN,ARE,United Arab Emirates,0
regnet,2022,PAN,ARG,Argentina,5033
regnet,2022,PAN,ARM,Armenia,0
regnet,2022,PAN,ASM,American Samoa,0
regnet,2022,PAN,ATA,Antarctica,0
regnet,2022,PAN,ATG,Antigua and Barbuda,0
regnet,2022,PAN,AUS,Australia,0
regnet,2022,PAN,AUT,Austria,0
regnet,2022,PAN,AZE,Azerbaijan,0
regnet,2022,PAN,BDI,Burundi,0
regnet,2022,PAN,BEL,Belgium,0
regnet,2022,PAN,BEN,Benin,0
regnet,2022,PAN,BFA,Burkina Faso,0
regnet,2022,PAN,BGD,Bangladesh,0
regnet,2022,PAN,BGR,Bulgaria,0
regnet,2022,PAN,BHR,Bahrain,0
regnet,2022,PAN,BHS,Bahamas,0
regnet,2022,PAN,BIH,Bosnia and Herzegovina,0
regnet,2022,PAN,BLR,Belarus,0
regnet,2022,PAN,BLZ,Belize,0
regnet,2022,PAN,BMU,Bermuda,0
regnet,2022,PAN,BOL,Plurinational State of Bolivia,0
regnet,2022,PAN,BRA,Brazil,6558
regnet,2022,PAN,BRB,Barbados,0
regnet,2022,PAN,BRN,Brunei Darussalam,0
regnet,2022,PAN,BTN,Bhutan,0
regnet,2022,PAN,BVT,Bouvet Island,0
regnet,2022,PAN,BWA,Botswana,0
regnet,2022,PAN,CAF,Central African Republic,0
regnet,2022,PAN,CAN,Canada,2960
regnet,2022,PAN,CCK,Cocos (Keeling) Islands,0
regnet,2022,PAN,CHE,Switzerland,0
regnet,2022,PAN,CHL,Chile,853
regnet,2022,PAN,CHN,China,-856
regnet,2022,PAN,CIV,Côte d’Ivoire,0
regnet,2022,PAN,CMR,Cameroon,0
regnet,2022,PAN,COD,Democratic Republic of the Congo,0
regnet,2022,PAN,COG,Republic of the Congo,0
regnet,2022,PAN,COK,Cook Islands,0
regnet,2022,PAN,COL,Colombia,14233
regnet,2022,PAN,COM,Comoros,0
regnet,2022,PAN,CPV,Cabo Verde,0
regnet,2022,PAN,CRI,Costa Rica,4079
regnet,2022,PAN,CSK,NA,0
regnet,2022,PAN,CUB,Cuba,3034
regnet,2022,PAN,CUW,Curaçao,0
regnet,2022,PAN,CXR,Christmas Island,0
regnet,2022,PAN,CYM,Cayman Islands,0
regnet,2022,PAN,CYP,Cyprus,0
regnet,2022,PAN,CZE,Czechia,0
regnet,2022,PAN,DEU,Germany,1892
regnet,2022,PAN,DJI,Djibouti,0
regnet,2022,PAN,DMA,Dominica,0
regnet,2022,PAN,DNK,Denmark,0
regnet,2022,PAN,DOM,Dominican Republic,891
regnet,2022,PAN,DZA,Algeria,0
regnet,2022,PAN,ECU,Ecuador,10746
regnet,2022,PAN,EGY,Egypt,0
regnet,2022,PAN,ERI,Eritrea,0
regnet,2022,PAN,ESH,Western Sahara,0
regnet,2022,PAN,ESP,Spain,6891
regnet,2022,PAN,EST,Estonia,0
regnet,2022,PAN,ETH,Ethiopia,0
regnet,2022,PAN,FIN,Finland,0
regnet,2022,PAN,FJI,Fiji,0
regnet,2022,PAN,FRA,France,3748
regnet,2022,PAN,FRO,Faroe Islands,0
regnet,2022,PAN,FSM,Federated States of Micronesia,0
regnet,2022,PAN,GAB,Gabon,0
regnet,2022,PAN,GBR,United Kingdom,636
regnet,2022,PAN,GEO,Georgia,0
regnet,2022,PAN,GGY,Guernsey,0
regnet,2022,PAN,GHA,Ghana,0
regnet,2022,PAN,GIB,Gibraltar,0
regnet,2022,PAN,GIN,Guinea,0
regnet,2022,PAN,GLP,Guadeloupe,0
regnet,2022,PAN,GMB,Gambia,0
regnet,2022,PAN,GNB,Guinea-Bissau,0
